Gene,Attention_Score
GGNBP2,1.0280573
DHRS11,1.0280573
AATF,1.0280573
TADA2A,1.0280573
DUSP14,1.0280573
SYNRG,1.0280573
SRCIN1,1.0280573
EPOP,1.0280573
MLLT6,1.1729131
CISD3,1.1729131
PIP4K2B,1.1729131
LINC00672,1.1729131
PLXDC1,1.1729131
CACNB1,1.1729131
STAC2,1.1729131
FBXL20,1.1729131
NEUROD2,1.1729131
PPP1R1B,1.1729131
TCAP,1.1729131
PNMT,1.1729131
PGAP3,1.1729131
ERBB2,1.1729131
GSDMB,1.1729131
THRA,1.1729131
NR1D1,1.1729131
RAPGEFL1,1.1729131
WIPF2,1.1729131
CDC6,1.1729131
RARA-AS1,1.2133952
KRT31,1.2133952
KRT19,1.2133952
KRT14,1.2133952
KRT17,1.2133952
EIF1,1.2133952
GAST,1.2133952
KLHL11,1.2133952
ACLY,1.2133952
DHX58,1.2133952
KCNH4,1.2133952
GHDC,1.2133952
ATP6V0A1,1.2133952
NAGLU,1.2133952
COASY,1.2133952
TUBG2,1.2133952
PLEKHH3,1.2133952
VPS25,1.2133952
COA3,1.2133952
BECN1,1.2133952
PSME3,1.0278072
RPL27,1.0278072
VAT1,1.0278072
RND2,1.0278072
BRCA1,1.0278072
NBR1,1.0278072
TMEM106A,1.0278072
ARL4D,1.0278072
DUSP3,1.0278072
MPP2,1.0278072
HDAC5,1.0278072
TMUB2,1.0278072
ATXN7L3,1.0278072
RUNDC3A,1.0278072
GRN,1.0278072
FAM171A2,1.0278072
ITGA2B,1.0278072
GPATCH8,1.0278072
FZD2,1.0278072
ADAM11,1.0278072
GJC1,1.2445751
HIGD1B,1.2445751
GFAP,1.2445751
FAM187A,1.2445751
C1QL1,1.2445751
DCAKD,1.2445751
NMT1,1.2445751
PLCD3,1.2445751
HEXIM1,1.2445751
MAP3K14,1.2445751
LRRC37A4P,1.2445751
MAPK8IP1P2,1.2445751
LINC02210,1.2445751
MAPT,1.2445751
KANSL1,1.2445751
NSF,1.2445751
WNT3,1.2445751
RPRML,1.2445751
CDC27,1.2445751
LRRC46,1.2445751
SCRN2,1.2771384
PNPO,1.2771384
NFE2L1,1.2771384
SKAP1,1.2771384
UBE2Z,1.2771384
SNF8,1.2771384
NXPH3,1.2771384
SLC35B1,1.2771384
FAM117A,1.2771384
KAT7,1.2771384
SAMD14,1.2771384
PPP1R9B,1.2771384
XYLT2,1.2771384
LRRC59,1.2771384
ACSF2,1.2771384
RSAD1,1.2771384
EPN3,1.2771384
SPATA20,1.2771384
CACNA1G,1.2771384
LUC7L3,1.2771384
WFIKKN2,0.952469
TOB1,0.952469
SPAG9,0.952469
CA10,0.952469
TOM1L1,0.952469
STXBP4,0.952469
HLF,0.952469
MMD,0.952469
TMEM100,0.952469
C17orf67,0.952469
SCPEP1,0.952469
AKAP1,0.952469
VEZF1,0.952469
SRSF1,0.952469
TSPOAP1,0.952469
TSPOAP1-AS1,0.952469
RNF43,0.952469
RAD51C,0.952469
PPM1E,0.952469
TRIM37,0.952469
SKA2,0.8637512
GDPD1,0.8637512
DHX40,0.8637512
CLTC,0.8637512
PTRH2,0.8637512
TUBD1,0.8637512
RPS6KB1,0.8637512
CA4,0.8637512
BCAS3,0.8637512
TBX2-AS1,0.8637512
MED13,0.8637512
CYB561,0.8637512
KCNH6,0.8637512
TACO1,0.8637512
MAP3K3,0.8637512
LIMD2,0.8637512
LOC729683,0.8637512
STRADA,0.8637512
CCDC47,0.8637512
SMARCD2,0.8637512
PRR29,0.80282617
PECAM1,0.80282617
MILR1,0.80282617
DDX5,0.80282617
CEP95,0.80282617
PLEKHM1P1,0.80282617
AMZ2P1,0.80282617
GNA13,0.80282617
RGS9,0.80282617
CEP112,0.80282617
PRKCA,0.80282617
CACNG4,0.80282617
PSMD12,0.80282617
PITPNC1,0.80282617
C17orf58,0.80282617
KPNA2,0.80282617
LINC00674,0.80282617
AMZ2,0.80282617
ARSG,0.80282617
SLC16A6,0.80282617
WIPI1,0.77389055
FAM20A,0.77389055
ABCA9,0.77389055
ABCA6,0.77389055
PRO1804,0.77389055
MAP2K6,0.77389055
KCNJ16,0.77389055
KCNJ2,0.77389055
SOX9-AS1,0.77389055
SOX9,0.77389055
SSTR2,0.77389055
COG1,0.77389055
CDC42EP4,0.77389055
SDK2,0.77389055
BTBD17,0.77389055
GPRC5C,0.77389055
RAB37,0.77389055
GRIN2C,0.77389055
FDXR,0.77389055
FADS6,0.77389055
CDR2L,1.1372331
JPT1,1.1372331
NUP85,1.1372331
GGA3,1.1372331
RECQL5,1.1372331
SMIM6,1.1372331
SAP30BP,1.1372331
ITGB4,1.1372331
WBP2,1.1372331
ACOX1,1.1372331
SRP68,1.1372331
RNF157-AS1,1.1372331
RNF157,1.1372331
PRPSAP1,1.1372331
SPHK1,1.1372331
UBE2O,1.1372331
RHBDF2,1.1372331
ST6GALNAC1,1.1372331
LOC105274304,1.1372331
MXRA7,1.1372331
MGAT5B,0.7439324
SEC14L1,0.7439324
LOC100507351,0.7439324
TNRC6C,0.7439324
TMC8,0.7439324
TK1,0.7439324
CYTH1,0.7439324
USP36,0.7439324
TIMP2,0.7439324
RBFOX3,0.7439324
TBC1D16,0.7439324
SGSH,0.7439324
SLC26A11,0.7439324
NPTX1,0.7439324
RPTOR,0.7439324
BAIAP2,0.7439324
TEPSIN,0.7439324
NDUFAF8,0.7439324
ACTG1,0.7439324
NPLOC4,0.7439324
ARL16,1.144278
MRPL12,1.144278
MCRIP1,1.144278
ARHGDIA,1.144278
ANAPC11,1.144278
SIRT7,1.144278
MAFG,1.144278
PYCR1,1.144278
MYADML2,1.144278
ASPSCR1,1.144278
GPS1,1.144278
DUS1L,1.144278
CCDC57,1.144278
SLC16A3,1.144278
NARF,1.144278
RAB40B,1.144278
FN3KRP,1.144278
METRNL,1.144278
TUBB8P12,1.144278
ROCK1P1,1.144278
USP14,1.0261554
THOC1,1.0261554
COLEC12,1.0261554
ENOSF1,1.0261554
ADCYAP1,1.0261554
EMILIN2,1.0261554
LPIN2,1.0261554
MYOM1,1.0261554
MYL12B,1.0261554
DLGAP1,1.0261554
DLGAP1-AS4,1.0261554
AKAIN1,1.0261554
LINC00667,1.0261554
EPB41L3,1.0261554
TMEM200C,1.0261554
L3MBTL4,1.0261554
ARHGAP28,1.0261554
LAMA1,1.0261554
MTCL1,1.0261554
NDUFV2,1.0261554
RALBP1,0.8824103
RAB31,0.8824103
VAPA,0.8824103
APCDD1,0.8824103
NAPG,0.8824103
GNAL,0.8824103
MPPE1,0.8824103
IMPA2,0.8824103
CIDEA,0.8824103
TUBB6,0.8824103
PSMG2,0.8824103
PTPN2,0.8824103
SEH1L,0.8824103
CEP192,0.8824103
LDLRAD4,0.8824103
ZNF519,0.8824103
ANKRD20A5P,0.8824103
CXADRP3,0.8824103
ANKRD30B,0.8824103
ROCK1,0.8824103
GREB1L,0.86683965
ESCO1,0.86683965
ABHD3,0.86683965
CABLES1,0.86683965
TMEM241,0.86683965
RMC1,0.86683965
ANKRD29,0.86683965
LAMA3,0.86683965
TTC39C,0.86683965
CABYR,0.86683965
OSBPL1A,0.86683965
IMPACT,0.86683965
ZNF521,0.86683965
SS18,0.86683965
TAF4B,0.86683965
KCTD1,0.86683965
AQP4,0.86683965
CHST9,0.86683965
CDH2,0.86683965
TTR,0.86683965
B4GALT6,0.6536015
ASXL3,0.6536015
NOL4,0.6536015
DTNA,0.6536015
MAPRE2,0.6536015
ZNF271P,0.6536015
GALNT1,0.6536015
RPRD1A,0.6536015
ELP2,0.6536015
TPGS2,0.6536015
KIAA1328,0.6536015
CELF4,0.6536015
RIT2,0.6536015
SYT4,0.6536015
SETBP1,0.6536015
SLC14A1,0.6536015
ATP5F1A,0.6536015
ST8SIA5,0.6536015
PIAS2,0.6536015
KATNAL2,0.6536015
SMAD2,1.1558973
CTIF,1.1558973
SMAD7,1.1558973
ACAA2,1.1558973
SCARNA17,1.1558973
MYO5B,1.1558973
CFAP53,1.1558973
MAPK4,1.1558973
MRO,1.1558973
DCC,1.1558973
RAB27B,1.1558973
CCDC68,1.1558973
TCF4,1.1558973
WDR7,1.1558973
ST8SIA3,1.1558973
ONECUT2,1.1558973
NEDD4L,1.1558973
ZNF532,1.1558973
SEC11C,1.1558973
CCBE1,1.1558973
PMAIP1,0.6437338
RNF152,0.6437338
TNFRSF11A,0.6437338
ZCCHC2,0.6437338
BCL2,0.6437338
KDSR,0.6437338
SERPINB2,0.6437338
SERPINB8,0.6437338
CDH7,0.6437338
DSEL,0.6437338
DOK6,0.6437338
CBLN2,0.6437338
NETO1,0.6437338
FBXO15,0.6437338
CNDP1,0.6437338
TSHZ1,0.6437338
ZNF516,0.6437338
MBP,0.6437338
GALR1,0.6437338
NFATC1,0.6437338
PQLC1,1.1276056
HSBP1L1,1.1276056
TXNL4A,1.1276056
C2CD4C,1.1276056
SHC2,1.1276056
MADCAM1,1.1276056
CDC34,1.1276056
HCN2,1.1276056
PALM,1.1276056
PLPPR3,1.1276056
MED16,1.1276056
R3HDM4,1.1276056
ARHGAP45,1.1276056
POLR2E,1.1276056
SBNO2,1.1276056
EFNA2,1.1276056
GAMT,1.1276056
C19orf25,1.1276056
REEP6,1.1276056
PLK5,1.1276056
TCF3,0.82918495
ABHD17A,0.82918495
BTBD2,0.82918495
MKNK2,0.82918495
MOB3A,0.82918495
DOT1L,0.82918495
MIF,0.82918495
OAZ1,0.82918495
LINGO3,0.82918495
LSM7,0.82918495
GADD45B,0.82918495
GNG7,0.82918495
DIRAS1,0.82918495
SLC39A3,0.82918495
ZNF555,0.82918495
TLE2,0.82918495
CELF5,0.82918495
NFIC,0.82918495
SMIM24,0.82918495
FZR1,0.82918495
MFSD12,1.2560488
TBXA2R,1.2560488
PIP5K1C,1.2560488
MATK,1.2560488
ZFR2,1.2560488
DAPK3,1.2560488
EEF2,1.2560488
ZBTB7A,1.2560488
MAP2K2,1.2560488
CREB3L3,1.2560488
ANKRD24,1.2560488
SHD,1.2560488
FSD1,1.2560488
MPND,1.2560488
SH3GL1,1.2560488
CHAF1A,1.2560488
UBXN6,1.2560488
PLIN5,1.2560488
SEMA6B,1.2560488
TNFAIP8L1,1.2560488
MYDGF,1.3246025
MIR7-3HG,1.3246025
TICAM1,1.3246025
PLIN3,1.3246025
ZNRF4,1.3246025
TINCR,1.3246025
HSD11B1L,1.3246025
RPL36,1.3246025
LONP1,1.3246025
RFX2,1.3246025
MLLT1,1.3246025
KHSRP,1.3246025
SLC25A41,1.3246025
SLC25A23,1.3246025
DENND1C,1.3246025
C3,1.3246025
GPR108,1.3246025
VAV1,1.3246025
ZNF557,1.3246025
INSR,1.3246025
ARHGEF18,1.0927024
ZNF358,1.0927024
MCOLN1,1.0927024
CLEC4G,1.0927024
CLEC4M,1.0927024
TGFBR3L,1.0927024
CTXN1,1.0927024
TIMM44,1.0927024
ELAVL1,1.0927024
CERS4,1.0927024
KANK3,1.0927024
MYO1F,1.0927024
OR7E24,1.0927024
ZNF562,1.0927024
ZNF812P,1.0927024
FBXL12,1.0927024
UBL5,1.0927024
PIN1,1.0927024
OLFM2,1.0927024
COL5A3,1.0927024
C19orf66,1.2290633
S1PR2,1.2290633
MRPL4,1.2290633
ICAM5,1.2290633
FDX1L,1.2290633
ICAM3,1.2290633
CDC37,1.2290633
PDE4A,1.2290633
KEAP1,1.2290633
ATG4D,1.2290633
KRI1,1.2290633
CDKN2D,1.2290633
SLC44A2,1.2290633
LDLR,1.2290633
RAB3D,1.2290633
TMEM205,1.2290633
PLPPR2,1.2290633
ELAVL3,1.2290633
ZNF653,1.2290633
ECSIT,1.2290633
CNN1,0.85462904
ELOF1,0.85462904
ZNF844,0.85462904
ZNF136,0.85462904
ZNF44,0.85462904
ZNF443,0.85462904
WDR83,0.85462904
DHPS,0.85462904
FBXW9,0.85462904
HOOK2,0.85462904
RNASEH2A,0.85462904
RTBDN,0.85462904
FARSA,0.85462904
CALR,0.85462904
RAD23A,0.85462904
NFIX,0.85462904
IER2,0.85462904
CACNA1A,0.85462904
CCDC130,0.85462904
ZSWIM4,0.85462904
NANOS3,0.74858683
C19orf57,0.74858683
DDX39A,0.74858683
DNAJB1,0.74858683
ZNF333,0.74858683
AKAP8,0.74858683
WIZ,0.74858683
RASAL3,0.74858683
RAB8A,0.74858683
FAM32A,0.74858683
AP1M1,0.74858683
KLF2,0.74858683
TMEM38A,0.74858683
NWD1,0.74858683
SIN3B,0.74858683
CPAMD8,0.74858683
HAUS8,0.74858683
OCEL1,0.74858683
BABAM1,0.74858683
ABHD8,0.74858683
MRPL34,0.67353386
DDA1,0.67353386
UNC13A,0.67353386
CCDC124,0.67353386
KCNN1,0.67353386
MAST3,0.67353386
IFI30,0.67353386
MPV17L2,0.67353386
IQCN,0.67353386
LSM4,0.67353386
ISYNA1,0.67353386
ELL,0.67353386
KXD1,0.67353386
UBA52,0.67353386
CRLF1,0.67353386
TMEM59L,0.67353386
COMP,0.67353386
CERS1,0.67353386
HOMER3,0.67353386
SUGP2,0.67353386
RFXANK,0.92157274
NR2C2AP,0.92157274
NCAN,0.92157274
HAPLN4,0.92157274
GATAD2A,0.92157274
YJEFN3,0.92157274
PBX4,0.92157274
GMIP,0.92157274
ZNF714,0.92157274
ZNF493,0.92157274
ZNF429,0.92157274
IPO5P1,0.92157274
ZNF681,0.92157274
ZNF254,0.92157274
UQCRFS1,0.92157274
POP4,0.92157274
PLEKHF1,0.92157274
C19orf12,0.92157274
CCNE1,0.92157274
URI1,0.92157274
TSHZ3,0.8470118
DPY19L3,0.8470118
ANKRD27,0.8470118
CEP89,0.8470118
RHPN2,0.8470118
GPATCH1,0.8470118
CEBPA,0.8470118
PEPD,0.8470118
CHST8,0.8470118
KCTD15,0.8470118
GPI,0.8470118
PDCD2L,0.8470118
WTIP,0.8470118
ZNF599,0.8470118
SCN1B,0.8470118
LGI4,0.8470118
FXYD1,0.8470118
FXYD7,0.8470118
USF2,0.8470118
DMKN,0.8470118
ATP4A,0.965844
IGFLR1,0.965844
PSENEN,0.965844
HSPB6,0.965844
ARHGAP33,0.965844
NPHS1,0.965844
KIRREL2,0.965844
HCST,0.965844
TYROBP,0.965844
SDHAF1,0.965844
SYNE4,0.965844
POLR2I,0.965844
TBCB,0.965844
CAPNS1,0.965844
COX7A1,0.965844
ZNF565,0.965844
ZNF146,0.965844
ZFP14,0.965844
LOC644189,0.965844
ZNF566,0.965844
ZNF567,1.3310263
ZNF790,1.3310263
HKR1,1.3310263
ZNF569,1.3310263
ZNF570,1.3310263
ZNF540,1.3310263
ZNF781,1.3310263
SIPA1L3,1.3310263
DPF1,1.3310263
SPINT2,1.3310263
GGN,1.3310263
FAM98C,1.3310263
RYR1,1.3310263
ACTN4,1.3310263
CAPN12,1.3310263
ECH1,1.3310263
HNRNPL,1.3310263
RINL,1.3310263
CCER2,1.3310263
FBXO27,1.3310263
GMFG,0.695961
SAMD4B,0.695961
DLL3,0.695961
EID2B,0.695961
FBL,0.695961
FCGBP,0.695961
MAP3K10,0.695961
TTC9B,0.695961
PLD3,0.695961
SPTBN4,0.695961
LTBP4,0.695961
NUMBL,0.695961
ITPKC,0.695961
HNRNPUL1,0.695961
TMEM91,0.695961
BCKDHA,0.695961
DMAC2,0.695961
PCAT19,0.695961
RPS19,0.695961
ATP1A3,0.695961
POU2F2,1.3143489
DEDD2,1.3143489
GSK3A,1.3143489
PAFAH1B3,1.3143489
TMEM145,1.3143489
MEGF8,1.3143489
CNFN,1.3143489
LIPE,1.3143489
PHLDB3,1.3143489
ZNF575,1.3143489
PINLYP,1.3143489
ZNF576,1.3143489
CADM4,1.3143489
KCNN4,1.3143489
LYPD5,1.3143489
ZNF222,1.3143489
ZNF284,1.3143489
ZNF224,1.3143489
ZNF226,1.3143489
ZNF112,1.3143489
ZNF229,0.6885336
PVR,0.6885336
CEACAM19,0.6885336
BCL3,0.6885336
NECTIN2,0.6885336
TOMM40,0.6885336
APOE,0.6885336
APOC1,0.6885336
CLPTM1,0.6885336
GEMIN7,0.6885336
PPP1R37,0.6885336
TRAPPC6A,0.6885336
ERCC2,0.6885336
FOSB,0.6885336
RTN2,0.6885336
PPM1N,0.6885336
VASP,0.6885336
GPR4,0.6885336
EML2,0.6885336
FBXO46,0.6885336
MYPOP,1.1210114
NOVA2,1.1210114
CCDC8,1.1210114
PNMA8A,1.1210114
PNMA8B,1.1210114
PPP5D1,1.1210114
CALM3,1.1210114
GNG8,1.1210114
DACT3,1.1210114
FKRP,1.1210114
AP2S1,1.1210114
NPAS1,1.1210114
TMEM160,1.1210114
SAE1,1.1210114
BBC3,1.1210114
CCDC9,1.1210114
SLC8A2,1.1210114
NAPA,1.1210114
ZNF541,1.1210114
EHD2,1.1210114
NOP53,0.86076534
SELENOW,0.86076534
ZSWIM9,0.86076534
EMP3,0.86076534
KCNJ14,0.86076534
SPHK2,0.86076534
CA11,0.86076534
RASIP1,0.86076534
PLEKHA4,0.86076534
DHDH,0.86076534
FTL,0.86076534
RUVBL2,0.86076534
LIN7B,0.86076534
HRC,0.86076534
TRPM4,0.86076534
SLC17A7,0.86076534
PIH1D1,0.86076534
FCGRT,0.86076534
RCN3,0.86076534
IRF3,0.86076534
ADM5,1.1412568
CPT1C,1.1412568
AKT1S1,1.1412568
SIGLEC11,1.1412568
KCNC3,1.1412568
NR1H2,1.1412568
FAM71E1,1.1412568
LRRC4B,1.1412568
SYT3,1.1412568
SHANK1,1.1412568
CLEC11A,1.1412568
KLK5,1.1412568
KLK6,1.1412568
KLK7,1.1412568
KLK10,1.1412568
CD33,1.1412568
IGLON5,1.1412568
VSIG10L,1.1412568
ETFB,1.1412568
ZNF175,1.1412568
SPACA6,1.1618751
FPR1,1.1618751
ZNF577,1.1618751
ZNF350,1.1618751
ZNF615,1.1618751
ZNF480,1.1618751
ZNF610,1.1618751
ZNF880,1.1618751
ZNF83,1.1618751
ZNF611,1.1618751
ZNF816,1.1618751
ZNF677,1.1618751
ZNF845,1.1618751
ZNF765,1.1618751
TPM3P9,1.1618751
MYADM,1.1618751
PRKCG,1.1618751
CACNG7,1.1618751
CACNG8,1.1618751
CACNG6,1.1618751
VSTM1,1.0905455
TFPT,1.0905455
MBOAT7,1.0905455
TSEN34,1.0905455
TTYH1,1.0905455
LILRB4,1.0905455
PPP1R12C,1.0905455
TNNT1,1.0905455
TNNI3,1.0905455
SYT5,1.0905455
PTPRH,1.0905455
TMEM86B,1.0905455
BRSK1,1.0905455
TMEM238,1.0905455
UBE2S,1.0905455
SHISA7,1.0905455
SSC5D,1.0905455
FIZ1,1.0905455
ZNF787,1.0905455
ZNF444,1.0905455
ZSCAN5A,1.1633084
ZNF542P,1.1633084
ZNF667,1.1633084
ZIM2,1.1633084
PEG3,1.1633084
TRAPPC2B,1.1633084
ZNF772,1.1633084
ZNF586,1.1633084
ZNF418,1.1633084
ZSCAN18,1.1633084
ZNF329,1.1633084
ZNF8,1.1633084
LOC105372480,1.1633084
A1BG,1.1633084
A1BG-AS1,1.1633084
ZNF584,1.1633084
ZNF324,1.1633084
SLC27A5,1.1633084
ZBTB45,1.1633084
CHMP2A,1.1633084
UBE2M,1.3167669
CENPBD1P1,1.3167669
C20orf96,1.3167669
ZCCHC3,1.3167669
SOX12,1.3167669
TRIB3,1.3167669
SRXN1,1.3167669
FAM110A,1.3167669
RSPO4,1.3167669
TMEM74B,1.3167669
SNPH,1.3167669
FKBP1A,1.3167669
NSFL1C,1.3167669
SIRPA,1.3167669
PDYN,1.3167669
SNRPB,1.3167669
PTPRA,1.3167669
FASTKD5,1.3167669
LZTS3,1.3167669
DDRGK1,1.3167669
SLC4A11,1.0405698
HSPA12B,1.0405698
C20orf27,1.0405698
ADRA1D,1.0405698
PRNP,1.0405698
RASSF2,1.0405698
TMEM230,1.0405698
PCNA,1.0405698
CDS2,1.0405698
LOC643406,1.0405698
GPCPD1,1.0405698
FERMT1,1.0405698
TMX4,1.0405698
PLCB1,1.0405698
PLCB4,1.0405698
LAMP5,1.0405698
SNAP25,1.0405698
MKKS,1.0405698
SLX4IP,1.0405698
JAG1,1.0405698
BTBD3,1.0884044
TASP1,1.0884044
ISM1,1.0884044
ESF1,1.0884044
NDUFAF5,1.0884044
MACROD2,1.0884044
FLRT3,1.0884044
BFSP1,1.0884044
DSTN,1.0884044
SNX5,1.0884044
OVOL2,1.0884044
KAT14,1.0884044
ZNF133,1.0884044
LINC00652,1.0884044
SLC24A3,1.0884044
NAA20,1.0884044
CFAP61,1.0884044
INSM1,1.0884044
RALGAPA2,1.0884044
KIZ,1.0884044
THBD,1.079067
GZF1,1.079067
SYNDIG1,1.079067
APMAP,1.079067
ENTPD6,1.079067
ABHD12,1.079067
NINL,1.079067
LOC101926935,1.079067
NCOR1P1,1.079067
MYLK2,1.079067
PDRG1,1.079067
PLAGL2,1.079067
KIF3B,1.079067
NOL4L,1.079067
COMMD7,1.079067
MAPRE1,1.079067
SNTA1,1.079067
NECAB3,1.079067
E2F1,1.079067
PXMP4,1.079067
CHMP4B,1.0686618
RALY,1.0686618
EIF2S2,1.0686618
AHCY,1.0686618
MAP1LC3A,1.0686618
GSS,1.0686618
MYH7B,1.0686618
ERGIC3,1.0686618
FER1L4,1.0686618
SPAG4,1.0686618
CPNE1,1.0686618
ROMO1,1.0686618
PHF20,1.0686618
EPB41L1,1.0686618
NDRG3,1.0686618
DSN1,1.0686618
MROH8,1.0686618
RPN2,1.0686618
NNAT,1.0686618
VSTM2L,1.0686618
PPP1R16B,1.0895779
DHX35,1.0895779
MAFB,1.0895779
EMILIN3,1.0895779
CHD6,1.0895779
PTPRT,1.0895779
SRSF6,1.0895779
IFT52,1.0895779
TOX2,1.0895779
GDAP1L1,1.0895779
FITM2,1.0895779
TTPAL,1.0895779
SERINC3,1.0895779
PKIG,1.0895779
LINC01260,1.0895779
RIMS4,1.0895779
YWHAB,1.0895779
PABPC1L,1.0895779
TOMM34,1.0895779
STK4,1.0895779
KCNS1,0.9267433
MATN4,0.9267433
WFDC2,0.9267433
TNNC2,0.9267433
SNX21,0.9267433
ACOT8,0.9267433
CTSA,0.9267433
PLTP,0.9267433
SLC12A5,0.9267433
CDH22,0.9267433
ELMO2,0.9267433
ZNF334,0.9267433
SLC2A10,0.9267433
EYA2,0.9267433
ZMYND8,0.9267433
NCOA3,0.9267433
SULF2,0.9267433
STAU1,0.9267433
ZFAS1,0.9267433
KCNB1,0.9267433
PTGIS,1.1365658
B4GALT5,1.1365658
SPATA2,1.1365658
PARD6B,1.1365658
ADNP,1.1365658
KCNG1,1.1365658
ATP9A,1.1365658
ZFP64,1.1365658
TSHZ2,1.1365658
ZNF217,1.1365658
BCAS1,1.1365658
CBLN4,1.1365658
FAM210B,1.1365658
BMP7,1.1365658
PMEPA1,1.1365658
RAB22A,1.1365658
VAPB,1.1365658
GNAS,1.1365658
CTSZ,1.1365658
PRELID3B,1.1365658
ZNF831,1.1265554
EDN3,1.1265554
PHACTR3,1.1265554
SYCP2,1.1265554
FAM217B,1.1265554
PPP1R3D,1.1265554
CDH4,1.1265554
HRH3,1.1265554
OSBPL2,1.1265554
CABLES2,1.1265554
SLCO4A1,1.1265554
NTSR1,1.1265554
COL9A3,1.1265554
TCFL5,1.1265554
DIDO1,1.1265554
HAR1A,1.1265554
NKAIN4,1.1265554
CHRNA4,1.1265554
KCNQ2,1.1265554
PPDPF,1.1265554
STMN3,0.9765089
RTEL1,0.9765089
SLC2A4RG,0.9765089
DNAJC5,0.9765089
TCEA2,0.9765089
TPTE,0.9765089
ANKRD20A11P,0.9765089
NRIP1,0.9765089
MIR99AHG,0.9765089
CXADR,0.9765089
BTG3,0.9765089
CHODL,0.9765089
NCAM2,0.9765089
LINC00158,0.9765089
LINC00515,0.9765089
MRPL39,0.9765089
JAM2,0.9765089
ATP5PF,0.9765089
GABPA,0.9765089
ADAMTS5,0.9765089
RWDD2B,0.91830796
GRIK1,0.91830796
TIAM1,0.91830796
HUNK,0.91830796
MIS18A,0.91830796
SYNJ1,0.91830796
PAXBP1-AS1,0.91830796
PAXBP1,0.91830796
IFNAR2,0.91830796
DNAJC28,0.91830796
GART,0.91830796
CRYZL1,0.91830796
MRPS6,0.91830796
RCAN1,0.91830796
CHAF1B,0.91830796
SIM2,0.91830796
HLCS,0.91830796
PIGP,0.91830796
DSCR9,0.91830796
KCNJ6,0.91830796
ERG,0.79870915
ETS2,0.79870915
PSMG1,0.79870915
BRWD1,0.79870915
HMGN1,0.79870915
SH3BGR,0.79870915
B3GALT5-AS1,0.79870915
PCP4,0.79870915
BACE2,0.79870915
MX1,0.79870915
C2CD2,0.79870915
ZBTB21,0.79870915
UMODL1-AS1,0.79870915
ABCG1,0.79870915
RSPH1,0.79870915
PDE9A,0.79870915
WDR4,0.79870915
PKNOX1,0.79870915
PDXK,0.79870915
CSTB,0.79870915
AGPAT3,1.1840289
C21orf33,1.1840289
AIRE,1.1840289
PFKL,1.1840289
C21orf2,1.1840289
TRPM2,1.1840289
SUMO3,1.1840289
PTTG1IP,1.1840289
ITGB2,1.1840289
LINC01547,1.1840289
SLC19A1,1.1840289
PCBP3,1.1840289
COL6A1,1.1840289
FTCD,1.1840289
SPATC1L,1.1840289
LSS,1.1840289
MCM3AP-AS1,1.1840289
YBEY,1.1840289
PCNT,1.1840289
DIP2A,1.1840289
PRMT2,0.785269
TPTEP1,0.785269
IL17RA,0.785269
LINC01664,0.785269
CECR2,0.785269
SLC25A18,0.785269
ATP6V1E1,0.785269
BID,0.785269
MICAL3,0.785269
USP18,0.785269
DGCR5,0.785269
SLC25A1,0.785269
CLTCL1,0.785269
C22orf39,0.785269
CLDN5,0.785269
GNB1L,0.785269
RTL10,0.785269
TANGO2,0.785269
DGCR8,0.785269
RTN4R,0.785269
ZNF74,1.2648828
TMEM191A,1.2648828
PI4KA,1.2648828
LINC01637,1.2648828
AIFM3,1.2648828
THAP7,1.2648828
P2RX6,1.2648828
SLC7A4,1.2648828
P2RX6P,1.2648828
BCRP2,1.2648828
HIC2,1.2648828
SDF2L1,1.2648828
PPIL2,1.2648828
YPEL1,1.2648828
MAPK1,1.2648828
BMS1P20,1.2648828
RSPH14,1.2648828
GNAZ,1.2648828
RAB36,1.2648828
BCR,1.2648828
IGLL1,1.0997152
SUSD2,1.0997152
SPECC1L,1.0997152
SNRPD3,1.0997152
SGSM1,1.0997152
IGLL3P,1.0997152
GRK3,1.0997152
SEZ6L,1.0997152
ASPHD2,1.0997152
SRRD,1.0997152
TFIP11,1.0997152
TPST2,1.0997152
CRYBB1,1.0997152
MIAT,1.0997152
PITPNB,1.0997152
CHEK2,1.0997152
KREMEN1,1.0997152
EMID1,1.0997152
EWSR1,1.0997152
RASL10A,1.0997152
RFPL1,0.86637723
RFPL1S,0.86637723
NEFH,0.86637723
THOC5,0.86637723
NF2,0.86637723
UQCR10,0.86637723
MTMR3,0.86637723
CASTOR1,0.86637723
KIAA1656,0.86637723
SEC14L2,0.86637723
MTFP1,0.86637723
DUSP18,0.86637723
OSBP2,0.86637723
MORC2-AS1,0.86637723
INPP5J,0.86637723
LIMK2,0.86637723
PATZ1,0.86637723
SFI1,0.86637723
DEPDC5,0.86637723
YWHAH,0.86637723
RFPL2,0.847152
RFPL3,0.847152
RTCB,0.847152
SYN3,0.847152
TIMP3,0.847152
LARGE1,0.847152
RASD2,0.847152
RBFOX2,0.847152
APOL2,0.847152
TXN2,0.847152
FOXRED2,0.847152
CACNG2,0.847152
IFT27,0.847152
PVALB,0.847152
MPST,0.847152
CYTH4,0.847152
ELFN2,0.847152
LOC100506271,0.847152
MFNG,0.847152
SH3BP1,0.847152
PDXP,1.3495497
LGALS1,1.3495497
MICALL1,1.3495497
C22orf23,1.3495497
PICK1,1.3495497
SLC16A8,1.3495497
